timestamp,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],routing,latency_ms
1772200013.0089371,302.2,311.4,1609,32.1,41,cloud_offload,167
1772200013.0307288,302.0,311.2,1845,27.3,45,cloud_offload,55
1772200013.0413642,302.1,311.4,1419,36.2,47,cloud_offload,184
1772200013.0630913,302.2,311.3,1521,40.6,52,cloud_offload,181
1772200013.0740077,302.2,311.4,1499,37.7,55,cloud_offload,127
1772200013.0956702,302.2,311.4,1449,46.5,60,cloud_offload,69
1772200013.1809766,302.2,311.5,1548,32.4,81,cloud_offload,189
1772200013.202503,302.2,311.5,1863,25.7,85,cloud_offload,53
1772200013.2450702,302.1,311.4,1446,39.7,95,cloud_offload,57
1772200013.2660527,302.1,311.5,1341,50.8,99,cloud_offload,152
1772200013.2767708,302.1,311.4,1518,37.4,102,cloud_offload,142
1772200013.2874804,302.1,311.4,1603,35.9,104,cloud_offload,83
1772200013.309013,302.1,311.5,1383,53.6,108,cloud_offload,160
1772200013.3952608,302.3,311.7,1685,30.8,130,cloud_offload,88
1772200013.4272423,302.3,311.6,1665,34.3,139,cloud_offload,97
1772200013.4380994,302.3,311.7,1510,38.7,141,cloud_offload,145
1772200013.4814346,302.3,311.6,1658,32.3,150,cloud_offload,98
1772200013.4924946,302.3,311.7,1449,44.5,152,cloud_offload,73
1772200013.5140643,302.1,311.5,1866,23.1,159,cloud_offload,69
1772200013.5248141,302.2,311.5,1562,38.0,162,cloud_offload,185
1772200013.5355053,302.3,311.7,1368,53.6,165,cloud_offload,53
1772200013.546482,302.2,311.5,1567,33.1,168,cloud_offload,79
1772200013.5788858,302.1,311.3,1453,45.1,174,cloud_offload,199
1772200013.5899575,302.1,311.2,1550,34.8,177,cloud_offload,156
1772200013.6437259,302.0,311.2,1625,30.7,189,cloud_offload,124
1772200013.6762705,302.1,311.3,1477,43.6,196,cloud_offload,150
1772200013.6871307,302.1,311.2,1460,46.9,198,cloud_offload,117
1772200013.7193284,302.1,311.3,1511,45.0,204,cloud_offload,115
1772200013.7298136,302.2,311.3,1530,37.3,207,cloud_offload,79
1772200013.7625072,302.2,311.3,1758,26.4,4,cloud_offload,114
1772200013.794901,302.1,311.2,1417,48.0,13,cloud_offload,76
1772200013.8815453,302.2,311.4,1754,26.9,33,cloud_offload,84
1772200013.892618,302.2,311.5,1489,38.3,35,cloud_offload,54
1772200013.9033477,302.2,311.5,1543,38.5,37,cloud_offload,119
1772200013.9143162,302.3,311.5,1543,33.1,39,cloud_offload,114
1772200013.9469929,302.4,311.4,1475,45.2,46,cloud_offload,166
1772200013.9681995,302.3,311.4,1443,44.1,51,cloud_offload,102
1772200014.022112,302.2,311.2,1451,41.8,66,cloud_offload,102
1772200014.054385,302.3,311.1,1543,37.5,73,cloud_offload,161
1772200014.086315,302.3,311.3,1457,44.5,83,cloud_offload,129
1772200014.0970197,302.4,311.3,1312,61.5,85,cloud_offload,112
1772200014.118382,302.2,311.2,1377,43.0,91,cloud_offload,180
1772200014.1615565,302.2,311.1,1434,58.6,102,cloud_offload,110
1772200014.2040048,302.2,311.2,1663,29.6,115,cloud_offload,127
1772200014.2473001,302.5,311.4,1759,24.6,124,cloud_offload,74
1772200014.269005,302.6,311.4,1738,25.8,128,cloud_offload,196
1772200014.2798684,302.5,311.3,1393,47.5,130,cloud_offload,137
1772200014.3013887,302.5,311.1,1493,39.0,137,cloud_offload,178
1772200014.3335605,302.4,311.1,1520,42.2,143,cloud_offload,84
1772200014.4193642,302.3,311.0,1412,47.0,164,cloud_offload,114
1772200014.4303167,302.3,310.9,1377,46.8,166,cloud_offload,166
1772200014.5059602,302.3,311.1,1630,35.6,183,cloud_offload,117
1772200014.5166366,302.2,311.0,1555,34.2,185,cloud_offload,56
1772200014.548526,302.3,311.0,1384,49.7,192,cloud_offload,73
1772200014.5912862,302.5,311.1,1850,23.3,203,cloud_offload,93
1772200014.62379,302.4,311.1,1366,54.4,0,cloud_offload,90
1772200014.7211666,302.3,310.8,1377,47.3,22,cloud_offload,193
1772200014.7533345,302.3,310.9,1412,48.9,28,cloud_offload,79
1772200014.7747607,302.3,310.9,1459,35.0,32,cloud_offload,142
1772200014.7965724,302.2,310.8,1356,48.3,36,cloud_offload,92
1772200014.8072922,302.1,310.8,1409,41.3,39,cloud_offload,167
1772200014.8502238,302.2,310.9,1506,34.0,49,cloud_offload,173
1772200014.8719442,302.2,310.9,1771,27.6,54,cloud_offload,190
1772200014.9048836,302.3,310.9,1529,33.4,62,cloud_offload,90
1772200014.9153888,302.4,311.0,1580,36.5,64,cloud_offload,181
1772200014.9262981,302.3,310.9,1360,44.0,67,cloud_offload,84
1772200014.937034,302.3,311.0,1546,35.5,70,cloud_offload,159
1772200015.0235875,302.2,310.7,1769,24.9,91,cloud_offload,92
1772200015.0448923,302.1,310.6,1421,52.0,95,cloud_offload,172
1772200015.0772994,302.3,310.8,1421,41.4,102,cloud_offload,90
1772200015.0882912,302.3,310.9,1596,33.5,104,cloud_offload,194
1772200015.1313512,302.2,310.7,1413,48.9,114,cloud_offload,105
1772200015.1744976,302.3,310.9,1366,48.4,130,cloud_offload,144
1772200015.2506924,302.4,311.2,1466,43.9,152,cloud_offload,87
1772200015.2943335,302.4,311.0,1610,33.1,161,cloud_offload,140
1772200015.315947,302.5,311.2,1545,40.1,165,cloud_offload,160
1772200015.326836,302.5,311.2,1227,60.1,167,cloud_offload,145
1772200015.3698208,302.3,311.0,1450,45.7,175,cloud_offload,59
1772200015.380534,302.3,310.9,1720,28.1,178,cloud_offload,63
1772200015.4128876,302.2,310.9,1415,48.4,185,cloud_offload,108
1772200015.4456382,302.4,311.0,1338,67.6,194,cloud_offload,86
1772200015.4780095,302.4,311.2,1506,40.8,204,cloud_offload,80
1772200015.4887788,302.5,311.4,1559,37.6,209,cloud_offload,134
1772200015.5425792,302.5,311.4,1674,27.0,223,cloud_offload,70
1772200015.6391494,302.7,311.9,1389,46.5,15,cloud_offload,109
1772200015.650012,302.6,311.8,1638,35.1,17,cloud_offload,145
1772200015.6711307,302.6,311.8,1427,50.1,21,cloud_offload,83
1772200015.703653,302.6,311.7,1773,27.1,30,cloud_offload,110
1772200015.7144034,302.6,311.7,1430,51.7,32,cloud_offload,182
1772200015.7683818,302.5,311.5,1626,36.0,44,cloud_offload,63
1772200015.779323,302.5,311.5,1677,29.2,49,cloud_offload,130
1772200015.8115408,302.3,311.2,1903,22.9,55,cloud_offload,97
1772200015.8540034,302.3,311.1,1338,53.3,63,cloud_offload,94
1772200015.8649204,302.3,311.2,1549,40.6,66,cloud_offload,97
1772200015.8863788,302.3,311.2,1546,40.0,71,cloud_offload,156
1772200015.9188416,302.1,311.1,1423,36.8,80,cloud_offload,195
1772200015.9635372,302.2,311.1,1630,34.6,94,cloud_offload,191
1772200015.9960341,302.2,311.2,1561,34.9,106,cloud_offload,107
1772200016.006846,302.3,311.2,1297,62.5,109,cloud_offload,179
1772200016.0501032,302.4,311.4,1831,26.9,121,cloud_offload,152
1772200016.0932324,302.5,311.5,1493,35.1,131,cloud_offload,65
1772200016.104159,302.5,311.5,1700,29.5,133,cloud_offload,88
1772200016.1148846,302.6,311.6,1453,37.0,135,cloud_offload,54
1772200016.1363637,302.5,311.5,1358,52.7,139,cloud_offload,166
1772200016.1787488,302.6,311.4,1757,29.5,151,cloud_offload,52
1772200016.1893976,302.6,311.4,1718,31.2,154,cloud_offload,179
1772200016.210746,302.6,311.6,1638,29.6,160,cloud_offload,195
1772200016.2217777,302.6,311.5,1609,36.0,162,cloud_offload,128
1772200016.2326653,302.7,311.5,1556,35.0,164,cloud_offload,148
1772200016.2539966,302.7,311.6,1501,38.8,171,cloud_offload,149
1772200016.3079476,302.6,311.6,1518,39.0,184,cloud_offload,70
1772200016.3511674,302.5,311.5,1603,32.4,194,cloud_offload,165
1772200016.3619013,302.5,311.6,1400,54.0,196,cloud_offload,135
1772200016.4160142,302.2,311.2,1381,49.4,207,cloud_offload,144
1772200016.4485803,302.2,311.3,1749,29.2,5,cloud_offload,65
1772200016.4593482,302.2,311.3,1510,37.1,10,cloud_offload,120
1772200016.4703307,302.3,311.5,1384,50.8,13,cloud_offload,159
1772200016.5888062,302.2,311.4,1390,48.1,40,cloud_offload,146
1772200016.5996642,302.2,311.4,1642,32.1,42,cloud_offload,109
1772200016.642546,302.3,311.5,1507,37.5,55,cloud_offload,94
1772200016.6745932,302.3,311.4,1418,41.3,62,cloud_offload,180
1772200016.7502387,302.4,311.5,1540,43.7,81,cloud_offload,124
1772200016.7717063,302.2,311.3,1510,36.6,91,cloud_offload,182
1772200016.8266387,302.2,311.3,1475,48.6,104,cloud_offload,98
1772200016.8693295,302.2,311.3,1577,29.8,112,cloud_offload,113
1772200016.9230475,302.3,311.3,1682,34.4,127,cloud_offload,61
1772200017.0538487,302.1,311.2,1519,39.3,155,cloud_offload,145
1772200017.1087506,302.2,311.2,1471,41.9,166,cloud_offload,78
1772200017.152656,302.2,311.2,1360,52.8,176,cloud_offload,140
1772200017.1636202,302.2,311.1,1728,34.0,179,cloud_offload,173
1772200017.196806,302.1,310.9,1658,30.3,186,cloud_offload,78
1772200017.207783,302.0,310.8,1902,23.4,188,cloud_offload,141
1772200017.2404068,302.1,311.0,1351,49.5,196,cloud_offload,113
1772200017.261922,302.1,310.9,1666,30.7,203,cloud_offload,78
1772200017.2834632,302.1,311.0,1351,60.3,207,cloud_offload,191
1772200017.3481505,302.0,310.8,2143,17.3,227,cloud_offload,168
1772200017.3588762,302.0,310.8,1447,42.7,229,cloud_offload,149
1772200017.3800201,302.1,310.8,1772,27.1,233,cloud_offload,135
1772200017.444912,301.9,310.8,1567,39.3,9,cloud_offload,160
1772200017.477659,302.0,310.9,1564,39.0,15,cloud_offload,73
1772200017.488651,302.0,310.8,1445,46.3,17,cloud_offload,90
1772200017.53143,301.9,311.0,1455,46.0,29,cloud_offload,151
1772200017.5635931,301.8,310.8,1456,46.6,35,cloud_offload,158
1772200017.5854523,301.9,310.8,1563,39.2,39,cloud_offload,117
1772200017.5965812,301.9,310.9,2305,16.1,42,cloud_offload,173
1772200017.7038631,302.0,310.8,1948,19.7,66,cloud_offload,154
1772200017.714453,301.9,310.7,1480,47.1,68,cloud_offload,90
1772200017.768246,301.9,310.7,1405,47.9,80,cloud_offload,140
1772200017.779177,302.0,310.7,1348,58.1,83,cloud_offload,65
1772200017.9188979,302.0,310.4,1567,36.4,114,cloud_offload,112
1772200017.9402823,302.0,310.5,1841,23.6,119,cloud_offload,86
1772200017.9512796,302.0,310.5,1567,36.1,124,cloud_offload,162
1772200017.9728966,301.9,310.5,1477,42.4,128,cloud_offload,79
1772200017.9834807,301.9,310.5,1590,40.3,130,cloud_offload,123
1772200018.0157216,302.0,310.5,1812,24.4,138,cloud_offload,69
1772200018.037525,302.0,310.5,1651,30.9,146,cloud_offload,69
1772200018.1371536,302.0,310.4,1448,43.4,167,cloud_offload,174
1772200018.222966,302.0,310.6,1563,41.0,184,cloud_offload,157
1772200018.266511,302.0,310.6,1346,54.7,196,cloud_offload,50
1772200018.3095496,302.1,310.7,1325,45.1,208,cloud_offload,62
1772200018.320109,302.1,310.7,1376,46.3,210,cloud_offload,83
1772200018.373984,302.1,310.6,1439,40.0,7,cloud_offload,93
1772200018.3847172,302.0,310.6,1623,34.3,9,cloud_offload,184
1772200018.405977,301.9,310.4,1708,24.8,17,cloud_offload,107
1772200018.4167647,301.8,310.3,1666,32.7,19,cloud_offload,86
1772200018.42746,301.9,310.4,1286,62.8,22,cloud_offload,155
1772200018.438394,301.9,310.3,1485,46.3,24,cloud_offload,184
1772200018.4708922,301.8,310.3,1688,28.8,31,cloud_offload,101
1772200018.5250723,301.7,310.2,1620,30.8,42,cloud_offload,181
1772200018.5573404,301.7,310.1,1424,50.2,54,cloud_offload,121
1772200018.5680594,301.7,310.1,1500,39.6,56,cloud_offload,144
1772200018.5788424,301.8,310.1,1738,28.0,58,cloud_offload,72
1772200018.6001978,301.8,310.3,1482,41.4,63,cloud_offload,189
1772200018.654272,301.9,310.4,1373,48.0,73,cloud_offload,101
1772200018.697394,302.0,310.5,1370,44.4,85,cloud_offload,85
1772200018.7404904,302.0,310.5,1639,32.9,94,cloud_offload,90
1772200018.762101,301.9,310.3,1653,32.4,100,cloud_offload,152
1772200018.783999,302.1,310.5,1696,30.9,107,cloud_offload,135
1772200018.8165147,302.3,310.6,1525,48.7,114,cloud_offload,175
1772200018.8272238,302.3,310.7,1559,33.9,119,cloud_offload,58
1772200018.849085,302.1,310.5,1559,36.0,124,cloud_offload,61
1772200018.870722,302.2,310.5,1832,23.7,129,cloud_offload,69
1772200018.9030004,302.3,310.7,1499,37.8,137,cloud_offload,129
1772200018.924166,302.3,310.7,1544,39.7,141,cloud_offload,89
1772200018.9775527,302.4,310.7,1521,40.4,152,cloud_offload,130
1772200018.9884582,302.4,310.7,1362,54.8,155,cloud_offload,199
1772200019.0424678,302.2,310.7,1601,33.0,166,cloud_offload,86
1772200019.0531142,302.3,310.8,1611,31.8,169,cloud_offload,57
1772200019.0635822,302.4,310.9,1560,31.8,172,cloud_offload,124
1772200019.0852718,302.4,311.0,1317,59.4,179,cloud_offload,145
1772200019.095964,302.5,311.0,1463,43.1,181,cloud_offload,151
1772200019.160373,302.4,311.1,1432,44.5,195,cloud_offload,107
1772200019.1931672,302.4,311.0,2211,15.4,203,cloud_offload,81
1772200019.204186,302.4,311.0,1555,40.6,205,cloud_offload,163
1772200019.2584143,302.3,310.9,1710,30.4,218,cloud_offload,115
1772200019.2690957,302.3,310.9,1627,32.3,0,cloud_offload,103
1772200019.290813,302.1,310.8,1565,35.3,6,cloud_offload,153
1772200019.3335698,301.9,310.6,1573,36.6,15,cloud_offload,161
1772200019.4190016,302.0,310.6,1535,38.6,34,cloud_offload,139
1772200019.4402914,302.0,310.7,1698,28.1,39,cloud_offload,160
1772200019.4934583,302.2,310.8,1408,46.8,49,cloud_offload,66
1772200019.5362885,302.2,310.9,1302,53.4,58,cloud_offload,114
1772200019.5470748,302.2,310.9,1522,35.9,61,cloud_offload,164
1772200019.5579886,302.2,310.8,1438,41.4,66,cloud_offload,119
1772200019.6224585,302.4,311.0,1475,47.9,79,cloud_offload,160
1772200019.6863701,302.6,311.0,1369,60.0,93,cloud_offload,149
1772200019.697269,302.6,311.0,1506,37.2,95,cloud_offload,52
1772200019.7294354,302.5,310.9,1356,55.5,101,cloud_offload,77
1772200019.7507126,302.6,311.0,1329,48.6,111,cloud_offload,188
1772200019.7830994,302.6,311.0,1591,33.9,119,cloud_offload,105
1772200019.793767,302.6,311.0,1589,39.0,122,cloud_offload,130
1772200019.8046308,302.7,311.1,1297,60.7,125,cloud_offload,87
1772200019.8153389,302.7,311.2,1545,35.1,128,cloud_offload,158
1772200019.8481061,302.6,311.0,2001,20.7,137,cloud_offload,81
1772200019.8801303,302.6,311.0,1424,38.0,144,cloud_offload,144
1772200019.8910937,302.7,311.1,1440,39.5,146,cloud_offload,149
1772200019.9127996,302.7,311.0,1694,29.8,150,cloud_offload,50
1772200019.934475,302.6,310.9,1331,52.0,154,cloud_offload,159
1772200019.9558063,302.5,310.8,1577,36.9,158,cloud_offload,79
1772200019.9883525,302.4,310.5,1500,36.7,164,cloud_offload,73
1772200020.042363,302.1,310.1,1753,28.9,176,cloud_offload,53
1772200020.0636637,301.9,309.9,1374,48.5,180,cloud_offload,165
1772200020.0954926,301.7,309.9,1317,49.0,187,cloud_offload,132
1772200020.1274831,301.7,310.0,1391,50.6,195,cloud_offload,72
1772200020.1381152,301.8,310.0,1781,23.9,198,cloud_offload,108
1772200020.1489873,301.8,310.0,1642,32.6,201,cloud_offload,150
1772200020.191957,301.7,310.1,1743,27.3,210,cloud_offload,59
1772200020.224191,301.8,310.2,1609,34.2,217,cloud_offload,77
1772200020.2453034,301.7,310.1,1402,50.1,3,cloud_offload,92
1772200020.2673867,301.7,310.2,1471,51.1,8,cloud_offload,72
1772200020.2783043,301.7,310.1,2695,12.6,10,cloud_offload,135
1772200020.3003025,301.6,310.1,1694,26.3,14,cloud_offload,188
1772200020.4079015,301.4,310.1,1623,32.3,39,cloud_offload,118
1772200020.4189703,301.4,310.0,1651,29.8,44,cloud_offload,167
1772200020.440778,301.5,310.0,1417,44.6,49,cloud_offload,169
1772200020.4516373,301.5,310.1,1541,42.2,52,cloud_offload,120
1772200020.4626777,301.6,310.2,1411,45.1,54,cloud_offload,173
1772200020.5061092,301.8,310.3,1341,50.5,64,cloud_offload,183
1772200020.6889384,301.7,309.9,1533,40.9,106,cloud_offload,87
1772200020.6995864,301.7,309.8,1398,46.0,109,cloud_offload,166
1772200020.7970579,301.9,309.7,1568,37.5,135,cloud_offload,192
1772200020.8080661,301.8,309.6,1432,43.7,138,cloud_offload,72
1772200020.883427,302.0,309.9,1606,34.5,156,cloud_offload,163
1772200020.8940368,302.1,310.0,1531,38.0,161,cloud_offload,195
1772200020.9368498,302.1,310.1,1844,24.6,171,cloud_offload,148
1772200020.9475653,302.1,310.1,1615,29.9,176,cloud_offload,160
1772200020.9581826,302.0,310.0,1449,48.8,181,cloud_offload,162
1772200021.0011322,302.0,309.9,1735,27.2,192,cloud_offload,111
1772200021.011973,302.0,309.9,1308,57.6,197,cloud_offload,74
1772200021.096886,301.9,309.6,1385,45.8,217,cloud_offload,74
1772200021.1076198,301.8,309.5,1732,30.1,220,cloud_offload,168
1772200021.1292584,301.9,309.6,1446,43.2,225,cloud_offload,156
1772200021.183176,301.9,309.7,1719,31.9,0,cloud_offload,134
1772200021.2047102,302.0,309.8,1701,27.2,4,cloud_offload,166
1772200021.2155414,302.1,310.0,1355,45.1,6,cloud_offload,156
1772200021.2374167,302.2,310.1,1368,51.6,12,cloud_offload,117
1772200021.2588406,302.2,310.1,1572,34.6,17,cloud_offload,188
1772200021.3233254,302.3,310.1,1653,29.7,34,cloud_offload,106
1772200021.3668735,302.3,310.1,1388,49.9,48,cloud_offload,65
1772200021.3775935,302.4,310.2,1485,45.9,50,cloud_offload,184
1772200021.431519,302.4,310.1,1358,54.6,61,cloud_offload,75
1772200021.4425106,302.5,310.2,1586,32.2,64,cloud_offload,67
1772200021.453356,302.5,310.3,1688,31.6,66,cloud_offload,61
1772200021.4639335,302.6,310.5,1450,43.2,68,cloud_offload,94
1772200021.518234,302.6,310.4,1365,66.8,80,cloud_offload,65
1772200021.5288126,302.6,310.3,1642,33.2,82,cloud_offload,198
1772200021.5505486,302.6,310.2,1873,21.3,87,cloud_offload,191
1772200021.5616784,302.6,310.2,1325,62.4,92,cloud_offload,181
1772200021.5832512,302.6,310.2,1563,39.0,97,cloud_offload,59
1772200021.5939498,302.6,310.2,1631,31.0,100,cloud_offload,110
1772200021.6155677,302.6,310.3,1479,40.4,105,cloud_offload,90
1772200021.7875004,302.5,310.2,1563,34.8,150,cloud_offload,69
1772200021.8199935,302.5,310.2,1716,29.9,156,cloud_offload,148
1772200021.8304842,302.5,310.3,1584,35.5,158,cloud_offload,104
1772200021.8630214,302.4,310.3,1378,54.3,165,cloud_offload,158
1772200021.8740346,302.5,310.3,1551,37.3,168,cloud_offload,146
1772200021.885016,302.5,310.3,1549,40.9,170,cloud_offload,65
1772200021.9067903,302.4,310.2,1400,53.7,175,cloud_offload,108
1772200021.9714105,302.6,310.4,1743,26.3,191,cloud_offload,56
1772200022.0576024,302.8,310.6,1617,37.9,207,cloud_offload,93
1772200022.068557,302.7,310.5,1725,29.0,209,cloud_offload,140
1772200022.0794182,302.7,310.5,1446,40.9,211,cloud_offload,146
1772200022.0903413,302.7,310.6,1564,34.3,0,cloud_offload,173
1772200022.1118467,302.7,310.6,1501,48.7,4,cloud_offload,50
1772200022.1336906,302.7,310.5,1563,35.0,8,cloud_offload,143
1772200022.187469,302.6,310.2,1923,21.5,18,cloud_offload,193
1772200022.3384097,302.7,310.5,1511,37.7,60,cloud_offload,125
1772200022.3925266,302.6,310.4,1614,36.0,74,cloud_offload,126
1772200022.4137518,302.6,310.4,1638,36.2,84,cloud_offload,184
1772200022.446314,302.5,310.2,1751,30.5,90,cloud_offload,86
1772200022.5114563,302.4,310.1,1429,43.7,104,cloud_offload,91
1772200022.56513,302.4,310.3,1479,36.2,115,cloud_offload,170
1772200022.5977051,302.4,310.3,1520,31.6,121,cloud_offload,54
1772200022.6083925,302.4,310.3,1480,45.8,123,cloud_offload,108
1772200022.6299076,302.4,310.4,1456,47.6,127,cloud_offload,126
1772200022.672822,302.5,310.5,1527,38.8,136,cloud_offload,95
1772200022.6837778,302.4,310.4,1463,42.2,139,cloud_offload,74
1772200022.7158346,302.5,310.5,1507,39.5,147,cloud_offload,191
1772200022.7380745,302.5,310.4,1487,42.0,152,cloud_offload,85
1772200022.7490108,302.5,310.5,1520,41.2,154,cloud_offload,54
1772200022.7600243,302.5,310.4,1422,41.9,156,cloud_offload,53
1772200022.7812648,302.4,310.2,1633,28.0,164,cloud_offload,59
1772200022.8135512,302.3,310.2,1548,35.3,170,cloud_offload,172
1772200022.82433,302.4,310.3,1923,23.3,172,cloud_offload,129
1772200022.8780763,302.6,310.5,1542,39.9,184,cloud_offload,189
1772200022.8886948,302.5,310.4,1349,55.1,187,cloud_offload,112
1772200022.899305,302.5,310.5,1463,43.0,189,cloud_offload,172
1772200023.0066385,302.7,310.6,1690,26.7,4,cloud_offload,174
1772200023.0602963,302.7,310.7,1597,41.9,15,cloud_offload,87
1772200023.0708606,302.9,310.8,1610,32.2,17,cloud_offload,190
1772200023.0816147,302.7,310.7,1398,57.7,19,cloud_offload,155
1772200023.1460743,302.7,310.8,1555,36.1,35,cloud_offload,98
1772200023.2430437,303.0,311.2,1800,23.7,61,cloud_offload,139
1772200023.2536507,303.0,311.2,1641,32.6,63,cloud_offload,105
1772200023.264548,303.0,311.2,1374,48.2,65,cloud_offload,61
1772200023.297503,302.9,311.2,1634,36.9,71,cloud_offload,177
1772200023.3189993,302.8,311.1,1550,32.3,76,cloud_offload,79
1772200023.3301294,302.8,311.1,1563,32.2,78,cloud_offload,124
1772200023.3407862,302.7,310.9,1395,48.3,80,cloud_offload,97
1772200023.362077,302.8,311.0,1564,38.5,85,cloud_offload,89
1772200023.4822602,303.1,311.1,1420,55.8,113,cloud_offload,194
1772200023.5051596,303.0,311.1,1372,54.3,117,cloud_offload,134
1772200023.559477,302.9,311.1,1556,45.3,135,cloud_offload,150
1772200023.657473,303.0,311.3,1793,29.3,157,cloud_offload,194
1772200023.679043,303.1,311.4,1831,23.3,161,cloud_offload,93
1772200023.7003975,303.1,311.3,2056,19.7,167,cloud_offload,186
1772200023.7859173,303.0,311.2,1592,38.9,188,cloud_offload,173
1772200023.8075538,303.0,311.2,1735,26.1,194,cloud_offload,156
1772200023.82876,303.0,311.2,1383,44.6,198,cloud_offload,138
1772200023.8393445,302.9,311.2,1330,53.7,200,cloud_offload,156
1772200023.861184,303.0,311.2,1755,30.4,205,cloud_offload,163
1772200023.914307,303.1,311.3,1657,31.8,217,cloud_offload,104
1772200023.9252899,303.1,311.2,1435,40.1,219,cloud_offload,131
1772200023.9465203,303.2,311.4,1238,54.6,226,cloud_offload,109
1772200023.9785495,303.3,311.4,1732,25.6,232,cloud_offload,122
1772200024.0110376,303.3,311.4,1630,32.5,2,cloud_offload,67
1772200024.0439835,303.2,311.4,1349,51.1,9,cloud_offload,78
1772200024.0657542,303.1,311.1,1594,35.5,13,cloud_offload,57
1772200024.1842759,303.3,311.3,1566,46.1,41,cloud_offload,55
1772200024.1950989,303.4,311.4,1307,54.0,44,cloud_offload,51
1772200024.227301,303.3,311.4,1692,27.9,55,cloud_offload,54
1772200024.2487638,303.2,311.4,1610,35.5,63,cloud_offload,149
1772200024.259563,303.3,311.4,1511,43.4,65,cloud_offload,133
1772200024.3241231,303.5,311.6,1466,47.0,80,cloud_offload,154
1772200024.3782587,303.6,311.8,1567,31.7,97,cloud_offload,166
1772200024.400021,303.6,311.8,1421,44.8,101,cloud_offload,109
1772200024.4216459,303.5,311.6,1562,34.2,107,cloud_offload,189
1772200024.508171,303.4,311.5,1424,50.8,128,cloud_offload,92
1772200024.5297766,303.4,311.6,1449,41.7,132,cloud_offload,90
1772200024.5514634,303.4,311.6,1564,41.9,137,cloud_offload,116
1772200024.5947328,303.6,311.8,1222,66.8,148,cloud_offload,165
1772200024.6274247,303.6,311.8,1614,33.2,155,cloud_offload,175
1772200024.6381648,303.5,311.7,1959,22.3,157,cloud_offload,90
1772200024.6601818,303.4,311.7,1793,25.8,161,cloud_offload,136
1772200024.692715,303.4,311.7,1515,44.2,168,cloud_offload,170
1772200024.7037568,303.4,311.8,1564,35.9,171,cloud_offload,80
1772200024.725159,303.4,311.8,1693,28.3,175,cloud_offload,190
1772200024.7357135,303.4,311.7,1476,42.3,180,cloud_offload,116
1772200024.7571797,303.4,311.6,1425,45.4,184,cloud_offload,154
1772200024.7678528,303.3,311.6,1337,56.8,187,cloud_offload,165
1772200024.8001971,303.5,311.8,1927,21.9,195,cloud_offload,175
1772200024.8219178,303.4,311.8,1366,50.9,200,cloud_offload,63
1772200024.8328593,303.4,311.9,1771,31.6,202,cloud_offload,172
1772200024.84376,303.4,311.8,1515,42.6,204,cloud_offload,118
1772200024.8651128,303.4,311.8,1341,47.0,210,cloud_offload,173
1772200024.9082165,303.3,311.6,1301,45.1,219,cloud_offload,69
1772200024.9296634,303.3,311.6,1484,44.6,223,cloud_offload,141
1772200024.9401941,303.2,311.5,1507,39.2,225,cloud_offload,168
1772200024.9719589,303.2,311.5,1336,58.2,2,cloud_offload,154
1772200025.025955,303.3,311.3,1592,33.7,14,cloud_offload,175
1772200025.0369709,303.3,311.3,1409,51.8,16,cloud_offload,144
1772200025.0479877,303.3,311.3,1393,47.4,18,cloud_offload,109
1772200025.0903764,303.2,311.2,1363,46.7,29,cloud_offload,137
1772200025.1232095,303.3,311.4,1510,37.3,36,cloud_offload,94
1772200025.198728,303.5,311.6,1465,48.7,60,cloud_offload,63
1772200025.2319245,303.7,311.9,1332,52.7,66,cloud_offload,173
1772200025.2971675,303.6,311.9,1473,50.1,84,cloud_offload,184
1772200025.307893,303.6,312.0,1309,52.9,86,cloud_offload,92
1772200025.3511906,303.6,312.0,1435,37.9,98,cloud_offload,105
1772200025.3621802,303.6,312.0,1391,50.3,101,cloud_offload,163
1772200025.3951738,303.5,312.1,1522,36.4,107,cloud_offload,68
1772200025.4276538,303.7,312.3,1511,38.9,117,cloud_offload,110
1772200025.5669239,303.7,312.7,1564,40.2,150,cloud_offload,161
1772200025.5777342,303.6,312.6,1498,40.2,155,cloud_offload,138
1772200025.5883665,303.6,312.6,1699,27.9,160,cloud_offload,98
1772200025.5989602,303.6,312.5,1431,49.0,162,cloud_offload,107
1772200025.6096456,303.5,312.4,1390,47.3,164,cloud_offload,88
1772200025.6204019,303.5,312.5,1380,46.1,166,cloud_offload,89
1772200025.6415627,303.5,312.5,1418,42.2,170,cloud_offload,186
1772200025.685126,303.6,312.5,1710,31.4,180,cloud_offload,92
1772200025.72833,303.5,312.4,1503,36.5,191,cloud_offload,79
1772200025.7392337,303.5,312.3,1404,48.6,193,cloud_offload,71
1772200025.7497833,303.4,312.2,1656,32.7,195,cloud_offload,107
1772200025.7606823,303.4,312.1,1499,39.4,197,cloud_offload,51
1772200025.7821426,303.4,311.9,1531,37.9,203,cloud_offload,145
1772200025.793074,303.3,311.8,1536,40.6,205,cloud_offload,94
1772200025.8146548,303.4,311.9,1534,33.2,210,cloud_offload,112
1772200025.8362062,303.5,312.1,1674,30.8,0,cloud_offload,187
1772200025.869262,303.6,312.1,1627,32.5,7,cloud_offload,71
1772200025.9118786,303.4,311.8,1499,45.0,16,cloud_offload,66
1772200025.9334717,303.4,311.8,2268,15.8,20,cloud_offload,135
